,date,cash,position
0,2020-01-02,0.0,no position
21,2020-02-03,0.0,long A short B
52,2020-03-18,0.049995055569358016,long B short A
112,2020-06-12,0.17685752159952806,long A short B
234,2020-12-04,0.021344609601133158,long B short A
246,2020-12-22,0.11487375085644658,long A short B
