,date,cash,position
0,2020-01-02,0.0,no position
30,2020-02-14,0.0,long B short A
89,2020-05-11,-0.018590617919224783,long A short B
137,2020-07-20,0.04747596507198004,long B short A
151,2020-08-07,0.15845142778431587,long A short B
