,date,cash,position
0,2020-01-02,0.0,no position
17,2020-01-28,0.0,long B short A
81,2020-04-29,0.017524856252270737,long A short B
133,2020-07-14,0.046928674228141176,long B short A
147,2020-08-03,0.10362451570608933,long A short B
189,2020-10-01,0.1482918311234105,long B short A
