,date,cash,position
0,2020-01-02,0.0,no position
17,2020-01-28,0.0,long B short A
89,2020-05-11,-0.019574357310206736,long A short B
130,2020-07-09,0.03238820987645141,long B short A
159,2020-08-19,0.3039683907654265,long A short B
