Closing Date,iShares MSCI EAFE ETF (NYSE Arca:EFA),SPDR Gold Trust (NYSE Arca:GLD),iShares Core S&P 500 ETF (NYSE Arca:IVV),iShares U.S. Real Estate ETF (NYSE Arca:IYR),VanEck Oil Services ETF (NYSE Arca:OIH),iShares Silver Trust (NYSE Arca:SLV),SPDR S&P 500 ETF Trust (NYSE Arca:SPY),Vanguard FTSE Developed Markets ETF (NYSE Arca:VEA),Vanguard Real Estate ETF (NYSE Arca:VNQ),Energy Select Sector SPDR Fund (NYSE Arca:XLE)
2010-01-04,37.52378463745117,109.80000305175781,87.38145446777344,28.210052490234375,652.5565185546875,17.229999542236328,87.12993621826172,23.06491470336914,25.72114372253418,37.114688873291016
2010-01-05,37.55685043334961,109.69999694824219,87.63518524169922,28.27777862548828,666.9310302734375,17.510000228881836,87.36060333251953,23.078048706054688,25.692277908325195,37.417606353759766
2010-01-06,37.71561050415039,111.51000213623047,87.70439147949219,28.265474319458008,684.951904296875,17.860000610351562,87.42207336425781,23.084613800048828,25.646081924438477,37.86568832397461
2010-01-07,37.57008743286133,110.81999969482422,88.08881378173828,28.517942428588867,683.9476928710938,17.889999389648438,87.7911148071289,23.03864288330078,25.923208236694336,37.80888366699219
2010-01-08,37.86773681640625,111.37000274658203,88.38868713378906,28.32705307006836,701.9156494140625,18.149999618530273,88.08328247070312,23.2882022857666,25.732681274414062,38.05500793457031
2010-01-11,38.178627014160156,112.8499984741211,88.51171875,28.4625301361084,692.2447509765625,18.209999084472656,88.20629119873047,23.43268585205078,25.882802963256836,38.00453186035156
2010-01-12,37.72883605957031,110.48999786376953,87.69668579101562,27.982194900512695,680.1426391601562,17.90999984741211,87.38365173339844,23.163421630859375,25.449777603149414,37.455474853515625
2010-01-13,38.046321868896484,111.54000091552734,88.38868713378906,28.50563621520996,690.659423828125,18.270000457763672,88.12171173095703,23.38014793395996,25.96363067626953,37.594322204589844
2010-01-14,38.337364196777344,112.02999877929688,88.65007781982422,28.4071102142334,695.2569580078125,18.309999465942383,88.36007690429688,23.51149559020996,25.94053840637207,37.70159912109375
2010-01-15,37.73545455932617,110.86000061035156,87.65055084228516,28.14847183227539,688.0169067382812,18.049999237060547,87.36824798583984,23.130582809448242,25.74422264099121,37.398681640625
2010-01-19,38.10585403442383,111.5199966430664,88.7346420288086,28.708860397338867,695.7852783203125,18.450000762939453,88.45999145507812,23.386720657348633,26.269622802734375,37.73945999145508
2010-01-20,37.1335334777832,108.94000244140625,87.858154296875,28.413272857666016,680.1426391601562,17.56999969482422,87.56047821044922,22.789073944091797,25.975175857543945,37.15253829956055
2010-01-21,36.339805603027344,107.37000274658203,86.1358871459961,27.606557846069336,668.88623046875,17.06999969482422,85.87673950195312,22.31622886657715,25.230388641357422,36.395233154296875
2010-01-22,35.63203811645508,107.16999816894531,84.27527618408203,26.972274780273438,642.5684204101562,16.780000686645508,83.96241760253906,21.817094802856445,24.595300674438477,35.53064727783203
2010-01-25,36.0686149597168,107.4800033569336,84.69810485839844,27.169330596923828,648.540283203125,16.829999923706055,84.3929672241211,22.138906478881836,24.768503189086914,35.76414108276367
2010-01-26,35.863563537597656,107.55999755859375,84.29833221435547,26.935340881347656,647.9589233398438,16.43000030517578,84.0392837524414,22.020687103271484,24.537561416625977,35.53694152832031
2010-01-27,35.82387161254883,106.52999877929688,84.72889709472656,27.18165397644043,647.1131591796875,16.260000228881836,84.43909454345703,21.974714279174805,24.7569522857666,35.398101806640625
2010-01-28,35.221961975097656,106.4800033569336,83.71398162841797,26.923017501831055,632.9570922851562,15.920000076293945,83.47038269042969,21.613506317138672,24.543323516845703,35.0257682800293
2010-01-29,34.712646484375,105.95999908447266,82.7759780883789,26.74444007873535,623.1248779296875,15.899999618530273,82.56315612792969,21.23915672302246,24.404766082763672,34.39466857910156
2010-02-01,35.347625732421875,108.3499984741211,84.08305358886719,27.230920791625977,647.0182495117188,16.360000610351562,83.84710693359375,21.646343231201172,24.849332809448242,35.53064727783203
2010-02-02,35.93632125854492,109.12999725341797,85.13638305664062,27.680448532104492,652.72705078125,16.350000381469727,84.86194610595703,22.0666561126709,25.18996238708496,35.997650146484375
2010-02-03,35.559295654296875,108.69999694824219,84.70579528808594,27.360231399536133,648.3395385742188,16.06999969482422,84.43909454345703,21.731719970703125,24.780046463012695,35.688411712646484
2010-02-04,34.1107292175293,104.37000274658203,82.11475372314453,26.33798599243164,617.2576293945312,15.039999961853027,81.8327865600586,20.88451385498047,23.8620548248291,34.22426986694336
2010-02-05,34.05120086669922,104.68000030517578,82.29158782958984,26.830636978149414,613.5573120117188,14.899999618530273,82.001953125,20.700624465942383,24.30084991455078,34.23057556152344
2010-02-08,33.376522064208984,104.04000091552734,81.6534194946289,26.220996856689453,607.9013061523438,14.75,81.40997314453125,20.516738891601562,23.769681930541992,33.9150390625
2010-02-09,34.428226470947266,105.41000366210938,82.7144546508789,26.140933990478516,624.2352294921875,15.119999885559082,82.43246459960938,21.12750816345215,23.69462013244629,34.62815856933594
2010-02-10,34.20994186401367,105.12000274658203,82.52224731445312,26.159414291381836,623.1229858398438,14.949999809265137,82.27103424072266,20.99616050720215,23.740816116333008,34.4830207824707
2010-02-11,34.52743911743164,107.12999725341797,83.36797332763672,26.38725471496582,638.2691040039062,15.369999885559082,83.1321029663086,21.17348861694336,23.965974807739258,35.069942474365234
2010-02-12,34.229793548583984,107.04000091552734,83.33723449707031,26.627429962158203,631.6786499023438,15.239999771118164,83.06289672851562,21.12094497680664,24.248878479003906,35.08256149291992
2010-02-16,34.990447998046875,109.62000274658203,84.65198516845703,27.341764450073242,642.720703125,15.819999694824219,84.369873046875,21.455886840820312,24.935930252075195,35.90929412841797
2010-02-17,35.03675842285156,109.25,85.02876281738281,27.600406646728516,646.43017578125,15.739999771118164,84.7696762084961,21.482154846191406,25.16111183166504,35.85881042480469
2010-02-18,35.23518371582031,109.9800033569336,85.56697082519531,27.969894409179688,650.7220458984375,15.880000114440918,85.26940155029297,21.67918586730957,25.536386489868164,36.060752868652344
2010-02-19,35.016910552978516,109.47000122070312,85.7437744140625,27.963729858398438,659.1466064453125,15.970000267028809,85.44623565673828,21.482154846191406,25.5537109375,36.19960021972656
2010-02-22,35.08305358886719,109.06999969482422,85.7514419555664,28.080726623535156,655.2787475585938,15.899999618530273,85.46161651611328,21.514989852905273,25.617204666137695,35.70103073120117
2010-02-23,34.58696746826172,107.88999938964844,84.67503356933594,27.859041213989258,642.614990234375,15.569999694824219,84.4237060546875,21.271991729736328,25.420907974243164,35.10780334472656
2010-02-24,34.80525207519531,107.36000061035156,85.45162200927734,28.129985809326172,640.3366088867188,15.619999885559082,85.2002182006836,21.337669372558594,25.68071746826172,35.32867431640625
2010-02-25,34.59358215332031,108.30999755859375,85.38243103027344,28.27163314819336,639.1178588867188,15.770000457763672,85.08489227294922,21.252290725708008,25.778879165649414,35.347618103027344
2010-02-26,34.80525207519531,109.43000030517578,85.38243103027344,28.20389175415039,641.7682495117188,16.06999969482422,85.13871765136719,21.396778106689453,25.767324447631836,35.42967224121094
2010-03-01,35.07644271850586,109.43000030517578,86.2820053100586,28.493318557739258,648.552734375,16.110000610351562,86.02285766601562,21.554399490356445,25.986724853515625,35.75783920288086
2010-03-02,35.34101486206055,111.0199966430664,86.50496673583984,28.50563621520996,657.8279418945312,16.559999465942383,86.26116180419922,21.71201515197754,25.99826431274414,36.054447174072266
2010-03-03,35.76434326171875,111.62999725341797,86.63565826416016,28.444068908691406,665.530517578125,16.81999969482422,86.3381118774414,22.020687103271484,25.928983688354492,36.21222686767578
2010-03-04,35.6717414855957,110.83000183105469,86.87403106689453,28.56106948852539,662.1535034179688,16.790000915527344,86.59944915771484,21.909040451049805,26.090652465820312,36.022891998291016
2010-03-05,36.36625289916992,110.80999755859375,88.1272964477539,29.213815689086914,672.1726684570312,17.010000228881836,87.8372573852539,22.40159797668457,26.8007869720459,36.69817352294922
2010-03-08,36.36625289916992,109.87999725341797,88.15804290771484,29.577129364013672,670.4232788085938,16.889999389648438,87.85261535644531,22.342491149902344,27.07215118408203,36.641361236572266
2010-03-09,36.2802734375,109.72000122070312,88.25797271728516,29.6756649017334,667.5077514648438,16.920000076293945,87.99871063232422,22.276809692382812,27.135650634765625,36.641361236572266
2010-03-10,36.432411193847656,108.47000122070312,88.65007781982422,29.835784912109375,669.6178588867188,16.65999984741211,88.39080047607422,22.421306610107422,27.37813377380371,36.963226318359375
2010-03-11,36.57130813598633,108.5999984741211,89.04991149902344,29.983566284179688,668.9288330078125,16.809999465942383,88.75984191894531,22.493549346923828,27.53980255126953,36.90009689331055
2010-03-12,36.816036224365234,107.94999694824219,89.04219055175781,30.205259323120117,673.9653930664062,16.760000228881836,88.76753234863281,22.59862518310547,27.759201049804688,36.91904067993164
2010-03-15,36.55806350708008,108.36000061035156,89.09601593017578,30.11904525756836,666.3836669921875,16.739999771118164,88.79058074951172,22.460710525512695,27.69569206237793,36.54039001464844
2010-03-16,37.02108383178711,110.4000015258789,89.81877136230469,30.9011287689209,677.4114379882812,17.049999237060547,89.49789428710938,22.723411560058594,28.365419387817383,36.868553161621094
2010-03-17,37.21952819824219,109.58999633789062,90.32621765136719,31.276763916015625,681.3877563476562,17.079999923706055,90.02835845947266,22.854747772216797,28.786901473999023,37.2724609375
2010-03-18,37.00124740600586,110.33999633789062,90.28775787353516,31.153608322143555,662.1953125,17.079999923706055,89.98224639892578,22.71683692932129,28.631000518798828,36.71709442138672
2010-03-19,36.62420654296875,108.27999877929688,89.81877136230469,30.888803482055664,644.5402221679688,16.649999618530273,89.52677154541016,22.480403900146484,28.319232940673828,36.275665283203125
2010-03-22,36.73004913330078,107.75,90.30314636230469,31.209020614624023,643.0030517578125,16.600000381469727,90.00543212890625,22.526376724243164,28.677188873291016,36.18067932128906
2010-03-23,36.988014221191406,108.31999969482422,90.95669555664062,31.122825622558594,641.6770629882812,16.719999313354492,90.63841247558594,22.71755027770996,28.596355438232422,36.320003509521484
2010-03-24,36.379478454589844,106.30000305175781,90.5107421875,31.221338272094727,637.2237548828125,16.290000915527344,90.19839477539062,22.31024169921875,28.752246856689453,36.111026763916016
2010-03-25,36.35963821411133,106.77999877929688,90.34628295898438,31.270465850830078,623.491943359375,16.31999969482422,90.05171203613281,22.336523056030273,28.822629928588867,35.503055572509766
2010-03-26,36.71682357788086,108.58999633789062,90.3848876953125,31.158538818359375,625.082763671875,16.610000610351562,89.99769592285156,22.47447967529297,28.671398162841797,35.51571273803711
2010-03-29,37.02770233154297,108.75,90.88679504394531,31.29532814025879,636.0575561523438,17.040000915527344,90.56898498535156,22.704423904418945,28.758644104003906,36.20602798461914
2010-03-30,37.02770233154297,107.97000122070312,90.93310546875,31.233165740966797,639.2913818359375,16.950000762939453,90.6307144165039,22.724123001098633,28.717937469482422,36.26301956176758
2010-03-31,37.02770233154297,108.94999694824219,90.6010971069336,30.953336715698242,649.9481811523438,17.139999389648438,90.3219223022461,22.743837356567383,28.39219093322754,36.427677154541016
2010-04-01,37.68253707885742,110.26000213623047,91.27281951904297,31.09636878967285,666.1185913085938,17.540000915527344,90.93952178955078,23.07887840270996,28.537601470947266,37.07365036010742
2010-04-05,37.72222137451172,110.88999938964844,92.00635528564453,31.743040084838867,679.6913452148438,17.75,91.68060302734375,23.046031951904297,29.16583251953125,37.732276916503906
2010-04-06,37.61638641357422,111.02999877929688,92.1839370727539,32.38349151611328,682.55419921875,17.610000610351562,91.89673614501953,23.07231330871582,29.83476448059082,37.732276916503906
2010-04-07,37.351810455322266,112.48999786376953,91.697509765625,31.68706703186035,671.5265502929688,17.770000457763672,91.37181854248047,22.8358154296875,29.177457809448242,37.35863494873047
2010-04-08,37.3121223449707,112.6500015258789,91.9754409790039,31.699499130249023,669.458740234375,17.719999313354492,91.68832397460938,22.85552215576172,29.212358474731445,37.49162292480469
2010-04-09,37.801597595214844,113.63999938964844,92.57771301269531,32.203163146972656,669.6708984375,18.010000228881836,92.29048156738281,23.19056510925293,29.625362396240234,37.89060974121094
2010-04-12,37.92064666748047,113.01000213623047,92.75530242919922,31.99175453186035,670.0419921875,17.799999237060547,92.43714141845703,23.282541275024414,29.439237594604492,37.979270935058594
2010-04-13,37.887577056884766,112.69000244140625,92.8402328491211,32.71926498413086,663.149658203125,17.84000015258789,92.50662231445312,23.256267547607422,30.16050910949707,37.84627914428711
2010-04-14,38.39027404785156,113.02999877929688,93.85172271728516,32.75035095214844,678.4187622070312,18.06999969482422,93.5565414428711,23.551883697509766,30.207042694091797,38.20725631713867
2010-04-15,38.363826751708984,113.6500015258789,93.95208740234375,31.935794830322266,681.918212890625,18.06999969482422,93.63372802734375,23.571605682373047,29.381053924560547,38.200923919677734
2010-04-16,37.51715850830078,111.23999786376953,92.49279022216797,31.270465850830078,666.1185913085938,17.40999984741211,92.14376831054688,23.019758224487305,28.706289291381836,37.55495834350586
2010-04-19,37.4179573059082,111.1500015258789,92.80162048339844,31.388599395751953,664.7932739257812,17.3799991607666,92.49118041992188,22.97376251220703,28.834272384643555,37.60560989379883
2010-04-20,37.64946365356445,111.45999908447266,93.64325714111328,31.87982940673828,692.3094482421875,17.479999542236328,93.31720733642578,23.151145935058594,29.322885513305664,38.340248107910156
2010-04-21,37.404720306396484,112.30999755859375,93.473388671875,32.476741790771484,690.8250732421875,17.770000457763672,93.14736938476562,22.97376251220703,29.83476448059082,38.30226516723633
2010-04-22,37.0673942565918,111.83999633789062,93.71273803710938,32.94932556152344,695.0134887695312,17.639999389648438,93.42528533935547,22.75040626525879,30.29430389404297,38.397247314453125
2010-04-23,37.34519577026367,113.19000244140625,94.3072738647461,33.37837219238281,717.5463256835938,17.90999984741211,94.03515625,22.901506423950195,30.69566535949707,39.32188415527344
2010-04-26,37.384891510009766,112.75,93.98297119140625,33.589786529541016,712.562255859375,17.93000030517578,93.68000030517578,22.947494506835938,30.939979553222656,39.18889617919922
2010-04-27,35.883399963378906,114.62999725341797,91.78241729736328,32.526519775390625,684.833984375,17.8799991607666,91.4644546508789,22.04088592529297,29.95111846923828,37.98561096191406
