date,symbol,open_price
02/08/2015 00:00,BTC/USD,280.95
03/08/2015 00:00,BTC/USD,282.34
04/08/2015 00:00,BTC/USD,283.51
05/08/2015 00:00,BTC/USD,284.72
06/08/2015 00:00,BTC/USD,282.38
07/08/2015 00:00,BTC/USD,279.1
08/08/2015 00:00,BTC/USD,279.25
09/08/2015 00:00,BTC/USD,261.13
10/08/2015 00:00,BTC/USD,266.18
11/08/2015 00:00,BTC/USD,264.96
12/08/2015 00:00,BTC/USD,271.22
13/08/2015 00:00,BTC/USD,269.42
14/08/2015 00:00,BTC/USD,264.55
15/08/2015 00:00,BTC/USD,266.57
16/08/2015 00:00,BTC/USD,262.2
17/08/2015 00:00,BTC/USD,259.71
18/08/2015 00:00,BTC/USD,258.49
19/08/2015 00:00,BTC/USD,246.3
20/08/2015 00:00,BTC/USD,226.29
21/08/2015 00:00,BTC/USD,235.52
22/08/2015 00:00,BTC/USD,232.82
23/08/2015 00:00,BTC/USD,230.03
24/08/2015 00:00,BTC/USD,227.53
25/08/2015 00:00,BTC/USD,212.63
26/08/2015 00:00,BTC/USD,222
27/08/2015 00:00,BTC/USD,225.98
28/08/2015 00:00,BTC/USD,224.06
29/08/2015 00:00,BTC/USD,232.92
30/08/2015 00:00,BTC/USD,229.17
31/08/2015 00:00,BTC/USD,229.17
01/09/2015 00:00,BTC/USD,230.8
02/09/2015 00:00,BTC/USD,227.6
03/09/2015 00:00,BTC/USD,229.37
04/09/2015 00:00,BTC/USD,226.66
05/09/2015 00:00,BTC/USD,231.19
06/09/2015 00:00,BTC/USD,235.73
07/09/2015 00:00,BTC/USD,240.74
08/09/2015 00:00,BTC/USD,240.34
09/09/2015 00:00,BTC/USD,244.12
10/09/2015 00:00,BTC/USD,238.93
11/09/2015 00:00,BTC/USD,239.69
12/09/2015 00:00,BTC/USD,241
13/09/2015 00:00,BTC/USD,236.82
14/09/2015 00:00,BTC/USD,231.15
15/09/2015 00:00,BTC/USD,230.96
16/09/2015 00:00,BTC/USD,231.06
17/09/2015 00:00,BTC/USD,228.97
18/09/2015 00:00,BTC/USD,233.51
19/09/2015 00:00,BTC/USD,233.22
20/09/2015 00:00,BTC/USD,232.09
21/09/2015 00:00,BTC/USD,232.53
22/09/2015 00:00,BTC/USD,227.83
23/09/2015 00:00,BTC/USD,232.25
24/09/2015 00:00,BTC/USD,230.63
25/09/2015 00:00,BTC/USD,234.64
26/09/2015 00:00,BTC/USD,235.69
27/09/2015 00:00,BTC/USD,234.59
28/09/2015 00:00,BTC/USD,233.42
29/09/2015 00:00,BTC/USD,240.8
30/09/2015 00:00,BTC/USD,236.99
01/10/2015 00:00,BTC/USD,236.59
02/10/2015 00:00,BTC/USD,238.15
03/10/2015 00:00,BTC/USD,237.85
04/10/2015 00:00,BTC/USD,239.73
05/10/2015 00:00,BTC/USD,239.49
06/10/2015 00:00,BTC/USD,242
07/10/2015 00:00,BTC/USD,247.36
08/10/2015 00:00,BTC/USD,244.03
09/10/2015 00:00,BTC/USD,242.7
10/10/2015 00:00,BTC/USD,244.99
11/10/2015 00:00,BTC/USD,245.97
12/10/2015 00:00,BTC/USD,247.85
13/10/2015 00:00,BTC/USD,246.01
14/10/2015 00:00,BTC/USD,251.14
15/10/2015 00:00,BTC/USD,253.59
16/10/2015 00:00,BTC/USD,254.92
17/10/2015 00:00,BTC/USD,263.07
18/10/2015 00:00,BTC/USD,274.47
19/10/2015 00:00,BTC/USD,265.73
20/10/2015 00:00,BTC/USD,266.5
21/10/2015 00:00,BTC/USD,270.72
22/10/2015 00:00,BTC/USD,268.29
23/10/2015 00:00,BTC/USD,275.58
24/10/2015 00:00,BTC/USD,279.66
25/10/2015 00:00,BTC/USD,284.45
26/10/2015 00:00,BTC/USD,286.21
27/10/2015 00:00,BTC/USD,287.24
28/10/2015 00:00,BTC/USD,296.7
29/10/2015 00:00,BTC/USD,303.59
30/10/2015 00:00,BTC/USD,314.72
31/10/2015 00:00,BTC/USD,331.56
01/11/2015 00:00,BTC/USD,318.1
02/11/2015 00:00,BTC/USD,331.73
03/11/2015 00:00,BTC/USD,364
04/11/2015 00:00,BTC/USD,408.28
05/11/2015 00:00,BTC/USD,391.77
06/11/2015 00:00,BTC/USD,385.57
07/11/2015 00:00,BTC/USD,370.66
08/11/2015 00:00,BTC/USD,386
09/11/2015 00:00,BTC/USD,373.32
10/11/2015 00:00,BTC/USD,372
11/11/2015 00:00,BTC/USD,340.28
12/11/2015 00:00,BTC/USD,317.51
13/11/2015 00:00,BTC/USD,336.5
14/11/2015 00:00,BTC/USD,338.44
15/11/2015 00:00,BTC/USD,333.44
16/11/2015 00:00,BTC/USD,320.13
17/11/2015 00:00,BTC/USD,332
18/11/2015 00:00,BTC/USD,336.28
19/11/2015 00:00,BTC/USD,335.62
20/11/2015 00:00,BTC/USD,326.61
21/11/2015 00:00,BTC/USD,322.36
22/11/2015 00:00,BTC/USD,327.48
23/11/2015 00:00,BTC/USD,324.17
24/11/2015 00:00,BTC/USD,323.6
25/11/2015 00:00,BTC/USD,320.46
26/11/2015 00:00,BTC/USD,330.8
27/11/2015 00:00,BTC/USD,351.79
28/11/2015 00:00,BTC/USD,355.16
29/11/2015 00:00,BTC/USD,358.83
30/11/2015 00:00,BTC/USD,373.99
01/12/2015 00:00,BTC/USD,378.23
02/12/2015 00:00,BTC/USD,361.18
03/12/2015 00:00,BTC/USD,358.89
04/12/2015 00:00,BTC/USD,360.88
05/12/2015 00:00,BTC/USD,363.89
06/12/2015 00:00,BTC/USD,393.73
07/12/2015 00:00,BTC/USD,387.5
08/12/2015 00:00,BTC/USD,397
09/12/2015 00:00,BTC/USD,417.41
10/12/2015 00:00,BTC/USD,420.66
11/12/2015 00:00,BTC/USD,416.39
12/12/2015 00:00,BTC/USD,453.55
13/12/2015 00:00,BTC/USD,433.04
14/12/2015 00:00,BTC/USD,430.47
15/12/2015 00:00,BTC/USD,445.85
16/12/2015 00:00,BTC/USD,465.69
17/12/2015 00:00,BTC/USD,454.71
18/12/2015 00:00,BTC/USD,456.55
19/12/2015 00:00,BTC/USD,462.88
20/12/2015 00:00,BTC/USD,461.84
21/12/2015 00:00,BTC/USD,437.72
22/12/2015 00:00,BTC/USD,437.68
23/12/2015 00:00,BTC/USD,435.06
24/12/2015 00:00,BTC/USD,443
25/12/2015 00:00,BTC/USD,456.57
26/12/2015 00:00,BTC/USD,455.25
27/12/2015 00:00,BTC/USD,414.56
28/12/2015 00:00,BTC/USD,424.99
29/12/2015 00:00,BTC/USD,421
30/12/2015 00:00,BTC/USD,430.49
31/12/2015 00:00,BTC/USD,423
01/01/2016 00:00,BTC/USD,430
02/01/2016 00:00,BTC/USD,434.5
03/01/2016 00:00,BTC/USD,432.96
04/01/2016 00:00,BTC/USD,428.21
05/01/2016 00:00,BTC/USD,432.8
06/01/2016 00:00,BTC/USD,431.18
07/01/2016 00:00,BTC/USD,429.09
08/01/2016 00:00,BTC/USD,459
09/01/2016 00:00,BTC/USD,453.93
10/01/2016 00:00,BTC/USD,449.66
11/01/2016 00:00,BTC/USD,448.9
12/01/2016 00:00,BTC/USD,446.49
13/01/2016 00:00,BTC/USD,432.64
14/01/2016 00:00,BTC/USD,430.79
15/01/2016 00:00,BTC/USD,428.9
16/01/2016 00:00,BTC/USD,367
17/01/2016 00:00,BTC/USD,388.05
18/01/2016 00:00,BTC/USD,383.21
19/01/2016 00:00,BTC/USD,386.15
20/01/2016 00:00,BTC/USD,378.97
21/01/2016 00:00,BTC/USD,418.94
22/01/2016 00:00,BTC/USD,411.01
23/01/2016 00:00,BTC/USD,382.9
24/01/2016 00:00,BTC/USD,386.71
25/01/2016 00:00,BTC/USD,399.1
26/01/2016 00:00,BTC/USD,392.44
27/01/2016 00:00,BTC/USD,390.49
28/01/2016 00:00,BTC/USD,394.78
29/01/2016 00:00,BTC/USD,374.39
30/01/2016 00:00,BTC/USD,377.56
31/01/2016 00:00,BTC/USD,376.69
01/02/2016 00:00,BTC/USD,366.89
02/02/2016 00:00,BTC/USD,372.43
03/02/2016 00:00,BTC/USD,372.87
04/02/2016 00:00,BTC/USD,369
05/02/2016 00:00,BTC/USD,387.99
06/02/2016 00:00,BTC/USD,386.32
07/02/2016 00:00,BTC/USD,374.48
08/02/2016 00:00,BTC/USD,373.16
09/02/2016 00:00,BTC/USD,370.31
10/02/2016 00:00,BTC/USD,373.57
11/02/2016 00:00,BTC/USD,380.77
12/02/2016 00:00,BTC/USD,378.77
13/02/2016 00:00,BTC/USD,382.99
14/02/2016 00:00,BTC/USD,394.57
15/02/2016 00:00,BTC/USD,409.82
16/02/2016 00:00,BTC/USD,401.93
17/02/2016 00:00,BTC/USD,407.62
18/02/2016 00:00,BTC/USD,414.08
19/02/2016 00:00,BTC/USD,421.76
20/02/2016 00:00,BTC/USD,420.59
21/02/2016 00:00,BTC/USD,441.01
22/02/2016 00:00,BTC/USD,437.03
23/02/2016 00:00,BTC/USD,440.7
24/02/2016 00:00,BTC/USD,422.29
25/02/2016 00:00,BTC/USD,427.18
26/02/2016 00:00,BTC/USD,423.61
27/02/2016 00:00,BTC/USD,436.3
28/02/2016 00:00,BTC/USD,434.27
29/02/2016 00:00,BTC/USD,432.51
01/03/2016 00:00,BTC/USD,439.58
02/03/2016 00:00,BTC/USD,434.35
03/03/2016 00:00,BTC/USD,422.49
04/03/2016 00:00,BTC/USD,420.56
05/03/2016 00:00,BTC/USD,408.73
06/03/2016 00:00,BTC/USD,396.63
07/03/2016 00:00,BTC/USD,403.5
08/03/2016 00:00,BTC/USD,413.35
09/03/2016 00:00,BTC/USD,410.35
10/03/2016 00:00,BTC/USD,413.01
11/03/2016 00:00,BTC/USD,416.63
12/03/2016 00:00,BTC/USD,420.22
13/03/2016 00:00,BTC/USD,410.56
14/03/2016 00:00,BTC/USD,412.26
15/03/2016 00:00,BTC/USD,415.99
16/03/2016 00:00,BTC/USD,416.2
17/03/2016 00:00,BTC/USD,417.48
18/03/2016 00:00,BTC/USD,417.96
19/03/2016 00:00,BTC/USD,407.55
20/03/2016 00:00,BTC/USD,409.01
21/03/2016 00:00,BTC/USD,411
22/03/2016 00:00,BTC/USD,411.05
23/03/2016 00:00,BTC/USD,417.4
24/03/2016 00:00,BTC/USD,417.32
25/03/2016 00:00,BTC/USD,414.62
26/03/2016 00:00,BTC/USD,416.16
27/03/2016 00:00,BTC/USD,416.71
28/03/2016 00:00,BTC/USD,426.73
29/03/2016 00:00,BTC/USD,424.03
30/03/2016 00:00,BTC/USD,415.21
31/03/2016 00:00,BTC/USD,414.98
01/04/2016 00:00,BTC/USD,416.21
02/04/2016 00:00,BTC/USD,417.55
03/04/2016 00:00,BTC/USD,420.49
04/04/2016 00:00,BTC/USD,420.96
05/04/2016 00:00,BTC/USD,420.01
06/04/2016 00:00,BTC/USD,424
07/04/2016 00:00,BTC/USD,422.34
08/04/2016 00:00,BTC/USD,421.34
09/04/2016 00:00,BTC/USD,418.42
10/04/2016 00:00,BTC/USD,418.36
11/04/2016 00:00,BTC/USD,421.43
12/04/2016 00:00,BTC/USD,424.99
13/04/2016 00:00,BTC/USD,426.01
14/04/2016 00:00,BTC/USD,424.71
15/04/2016 00:00,BTC/USD,426.01
16/04/2016 00:00,BTC/USD,431.32
17/04/2016 00:00,BTC/USD,432.32
18/04/2016 00:00,BTC/USD,428.97
19/04/2016 00:00,BTC/USD,430.27
20/04/2016 00:00,BTC/USD,438.35
21/04/2016 00:00,BTC/USD,443.1
22/04/2016 00:00,BTC/USD,452.04
23/04/2016 00:00,BTC/USD,447.8
24/04/2016 00:00,BTC/USD,453.68
25/04/2016 00:00,BTC/USD,463.22
26/04/2016 00:00,BTC/USD,463.89
27/04/2016 00:00,BTC/USD,468.59
28/04/2016 00:00,BTC/USD,444.98
29/04/2016 00:00,BTC/USD,450.6
30/04/2016 00:00,BTC/USD,455.97
01/05/2016 00:00,BTC/USD,447.78
02/05/2016 00:00,BTC/USD,451.82
03/05/2016 00:00,BTC/USD,443.81
04/05/2016 00:00,BTC/USD,450.87
05/05/2016 00:00,BTC/USD,447.25
06/05/2016 00:00,BTC/USD,448.6
07/05/2016 00:00,BTC/USD,461.52
08/05/2016 00:00,BTC/USD,459.04
09/05/2016 00:00,BTC/USD,458.4
10/05/2016 00:00,BTC/USD,461.99
11/05/2016 00:00,BTC/USD,451.84
12/05/2016 00:00,BTC/USD,451.67
13/05/2016 00:00,BTC/USD,455.1
14/05/2016 00:00,BTC/USD,456.25
15/05/2016 00:00,BTC/USD,455.79
16/05/2016 00:00,BTC/USD,457.77
17/05/2016 00:00,BTC/USD,453.02
18/05/2016 00:00,BTC/USD,452.59
19/05/2016 00:00,BTC/USD,453.94
20/05/2016 00:00,BTC/USD,436.23
21/05/2016 00:00,BTC/USD,442.11
22/05/2016 00:00,BTC/USD,440.65
23/05/2016 00:00,BTC/USD,437.78
24/05/2016 00:00,BTC/USD,443.24
25/05/2016 00:00,BTC/USD,445.84
26/05/2016 00:00,BTC/USD,448.85
27/05/2016 00:00,BTC/USD,453.99
28/05/2016 00:00,BTC/USD,472.99
29/05/2016 00:00,BTC/USD,527
30/05/2016 00:00,BTC/USD,531.05
31/05/2016 00:00,BTC/USD,535.66
01/06/2016 00:00,BTC/USD,531.04
02/06/2016 00:00,BTC/USD,536.02
03/06/2016 00:00,BTC/USD,539.52
04/06/2016 00:00,BTC/USD,570
05/06/2016 00:00,BTC/USD,573.74
06/06/2016 00:00,BTC/USD,575.28
07/06/2016 00:00,BTC/USD,585.95
08/06/2016 00:00,BTC/USD,576.6
09/06/2016 00:00,BTC/USD,578.23
10/06/2016 00:00,BTC/USD,576.3
11/06/2016 00:00,BTC/USD,581.2
12/06/2016 00:00,BTC/USD,611.28
13/06/2016 00:00,BTC/USD,666.39
14/06/2016 00:00,BTC/USD,700.21
15/06/2016 00:00,BTC/USD,681.28
16/06/2016 00:00,BTC/USD,713.99
17/06/2016 00:00,BTC/USD,772.14
18/06/2016 00:00,BTC/USD,748
19/06/2016 00:00,BTC/USD,755.86
20/06/2016 00:00,BTC/USD,763.45
21/06/2016 00:00,BTC/USD,694.06
22/06/2016 00:00,BTC/USD,673.2
23/06/2016 00:00,BTC/USD,595.88
24/06/2016 00:00,BTC/USD,627.5
25/06/2016 00:00,BTC/USD,665.63
26/06/2016 00:00,BTC/USD,665.06
27/06/2016 00:00,BTC/USD,623
28/06/2016 00:00,BTC/USD,660.98
29/06/2016 00:00,BTC/USD,644.98
30/06/2016 00:00,BTC/USD,641.85
01/07/2016 00:00,BTC/USD,669.5
02/07/2016 00:00,BTC/USD,675.83
03/07/2016 00:00,BTC/USD,702.46
04/07/2016 00:00,BTC/USD,659.93
05/07/2016 00:00,BTC/USD,680.07
06/07/2016 00:00,BTC/USD,669.65
07/07/2016 00:00,BTC/USD,677.01
08/07/2016 00:00,BTC/USD,640.57
09/07/2016 00:00,BTC/USD,661.18
10/07/2016 00:00,BTC/USD,647.02
11/07/2016 00:00,BTC/USD,650.59
12/07/2016 00:00,BTC/USD,648.83
13/07/2016 00:00,BTC/USD,667.31
14/07/2016 00:00,BTC/USD,656.64
15/07/2016 00:00,BTC/USD,660.6
16/07/2016 00:00,BTC/USD,667.49
17/07/2016 00:00,BTC/USD,664.41
18/07/2016 00:00,BTC/USD,683.99
19/07/2016 00:00,BTC/USD,673.19
20/07/2016 00:00,BTC/USD,675.08
21/07/2016 00:00,BTC/USD,665.6
22/07/2016 00:00,BTC/USD,663.65
23/07/2016 00:00,BTC/USD,649.29
24/07/2016 00:00,BTC/USD,655.77
25/07/2016 00:00,BTC/USD,663.6
26/07/2016 00:00,BTC/USD,653.28
27/07/2016 00:00,BTC/USD,653.35
28/07/2016 00:00,BTC/USD,656.93
29/07/2016 00:00,BTC/USD,656.44
30/07/2016 00:00,BTC/USD,659.79
31/07/2016 00:00,BTC/USD,653.9
01/08/2016 00:00,BTC/USD,623.54
02/08/2016 00:00,BTC/USD,611.38
03/08/2016 00:00,BTC/USD,604.1
04/08/2016 00:00,BTC/USD,604.1
05/08/2016 00:00,BTC/USD,604.1
06/08/2016 00:00,BTC/USD,604.1
07/08/2016 00:00,BTC/USD,604.1
08/08/2016 00:00,BTC/USD,604.1
09/08/2016 00:00,BTC/USD,604.1
10/08/2016 00:00,BTC/USD,609
11/08/2016 00:00,BTC/USD,590.07
12/08/2016 00:00,BTC/USD,591.91
13/08/2016 00:00,BTC/USD,585.6
14/08/2016 00:00,BTC/USD,582.18
15/08/2016 00:00,BTC/USD,569.95
16/08/2016 00:00,BTC/USD,566.47
17/08/2016 00:00,BTC/USD,574.51
18/08/2016 00:00,BTC/USD,571.81
19/08/2016 00:00,BTC/USD,572.15
20/08/2016 00:00,BTC/USD,573.68
21/08/2016 00:00,BTC/USD,580.91
22/08/2016 00:00,BTC/USD,581.91
23/08/2016 00:00,BTC/USD,587.61
24/08/2016 00:00,BTC/USD,583.47
25/08/2016 00:00,BTC/USD,580.76
26/08/2016 00:00,BTC/USD,577.24
27/08/2016 00:00,BTC/USD,578.07
28/08/2016 00:00,BTC/USD,569.45
29/08/2016 00:00,BTC/USD,575.98
30/08/2016 00:00,BTC/USD,574.77
31/08/2016 00:00,BTC/USD,578.99
01/09/2016 00:00,BTC/USD,577.14
02/09/2016 00:00,BTC/USD,571.76
03/09/2016 00:00,BTC/USD,580.56
04/09/2016 00:00,BTC/USD,608.07
05/09/2016 00:00,BTC/USD,611.73
06/09/2016 00:00,BTC/USD,611.91
07/09/2016 00:00,BTC/USD,615.49
08/09/2016 00:00,BTC/USD,619.19
09/09/2016 00:00,BTC/USD,631.99
10/09/2016 00:00,BTC/USD,626.27
11/09/2016 00:00,BTC/USD,626.37
12/09/2016 00:00,BTC/USD,611.52
13/09/2016 00:00,BTC/USD,611.8
14/09/2016 00:00,BTC/USD,614.27
15/09/2016 00:00,BTC/USD,613.89
16/09/2016 00:00,BTC/USD,611.83
17/09/2016 00:00,BTC/USD,610.01
18/09/2016 00:00,BTC/USD,608.05
19/09/2016 00:00,BTC/USD,612.69
20/09/2016 00:00,BTC/USD,610
21/09/2016 00:00,BTC/USD,598.05
22/09/2016 00:00,BTC/USD,597.39
23/09/2016 00:00,BTC/USD,595.95
24/09/2016 00:00,BTC/USD,603.29
25/09/2016 00:00,BTC/USD,602.81
26/09/2016 00:00,BTC/USD,600.34
27/09/2016 00:00,BTC/USD,609.53
28/09/2016 00:00,BTC/USD,605.64
29/09/2016 00:00,BTC/USD,604.08
30/09/2016 00:00,BTC/USD,605.04
01/10/2016 00:00,BTC/USD,613.72
02/10/2016 00:00,BTC/USD,614.08
03/10/2016 00:00,BTC/USD,610.03
04/10/2016 00:00,BTC/USD,612.43
05/10/2016 00:00,BTC/USD,611
06/10/2016 00:00,BTC/USD,614.05
07/10/2016 00:00,BTC/USD,613.55
08/10/2016 00:00,BTC/USD,620.28
09/10/2016 00:00,BTC/USD,620.76
10/10/2016 00:00,BTC/USD,616.54
11/10/2016 00:00,BTC/USD,619.24
12/10/2016 00:00,BTC/USD,643.17
13/10/2016 00:00,BTC/USD,637.17
14/10/2016 00:00,BTC/USD,637.46
15/10/2016 00:00,BTC/USD,643.37
16/10/2016 00:00,BTC/USD,640.44
17/10/2016 00:00,BTC/USD,644.5
18/10/2016 00:00,BTC/USD,639.94
19/10/2016 00:00,BTC/USD,639.33
20/10/2016 00:00,BTC/USD,630.88
21/10/2016 00:00,BTC/USD,632.39
22/10/2016 00:00,BTC/USD,635.91
23/10/2016 00:00,BTC/USD,670.7
24/10/2016 00:00,BTC/USD,658
25/10/2016 00:00,BTC/USD,654.64
26/10/2016 00:00,BTC/USD,659.32
27/10/2016 00:00,BTC/USD,678.7
28/10/2016 00:00,BTC/USD,686
29/10/2016 00:00,BTC/USD,692.92
30/10/2016 00:00,BTC/USD,706.03
31/10/2016 00:00,BTC/USD,701.74
01/11/2016 00:00,BTC/USD,701.6
02/11/2016 00:00,BTC/USD,731.41
03/11/2016 00:00,BTC/USD,747.18
04/11/2016 00:00,BTC/USD,696.91
05/11/2016 00:00,BTC/USD,706.83
06/11/2016 00:00,BTC/USD,709.23
07/11/2016 00:00,BTC/USD,712.71
